stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,stop_timezone,wheelchair_boarding,stp_has_shelter
01439,01439,"Delaware Ave & Village Dr",,42.61691,-73.84772,0,https://www.cdta.org/schedules-stop-detail?stop_id=01439,0,America/New_York,1,0
01470,01470,"Van Tromp & N. Pearl St (Empire Live)",,42.653059,-73.750482,0,https://www.cdta.org/schedules-stop-detail?stop_id=01470,0,America/New_York,1,1
01493,01493,"3rd St & N. Manning Blvd",,42.67335,-73.77740,0,https://www.cdta.org/schedules-stop-detail?stop_id=01493,0,America/New_York,1,0
01494,01494,"3rd St & Rawson St",,42.67431,-73.778583,0,https://www.cdta.org/schedules-stop-detail?stop_id=01494,0,America/New_York,1,0
01495,01495,"3rd St & Colby St",,42.675432,-73.779871,0,https://www.cdta.org/schedules-stop-detail?stop_id=01495,0,America/New_York,1,0
01498,01498,"100 Watervliet Ave (Motel 6)",,42.67979,-73.78305,0,https://www.cdta.org/schedules-stop-detail?stop_id=01498,0,America/New_York,1,1
01500,01500,"Sand Creek Rd & Admiral St",,42.69793,-73.79218,0,https://www.cdta.org/schedules-stop-detail?stop_id=01500,0,America/New_York,1,0
01503,01503,"Union St & Elmer Ave",,42.81081,-73.92093,0,https://www.cdta.org/schedules-stop-detail?stop_id=01503,0,America/New_York,1,0
01504,01504,"Union St & Bedford Rd",,42.81022,-73.91931,0,https://www.cdta.org/schedules-stop-detail?stop_id=01504,0,America/New_York,1,0
01506,01506,"Union St & Brandywine Ave",,42.80886,-73.91510,0,https://www.cdta.org/schedules-stop-detail?stop_id=01506,0,America/New_York,1,0
01507,01507,"Union St & McClellan St",,42.80797,-73.91283,0,https://www.cdta.org/schedules-stop-detail?stop_id=01507,0,America/New_York,1,0
01509,01509,"Rt 7 & Garling Rd",,42.761071,-73.79105,0,https://www.cdta.org/schedules-stop-detail?stop_id=01509,0,America/New_York,1,0
01511,01511,"Union St & Morningside Ave",,42.80676,-73.90954,0,https://www.cdta.org/schedules-stop-detail?stop_id=01511,0,America/New_York,1,0
01512,01512,"Union St & McClellan St",,42.80799,-73.91258,0,https://www.cdta.org/schedules-stop-detail?stop_id=01512,0,America/New_York,1,0
01513,01513,"Union St & Brandywine Ave",,42.80872,-73.91444,0,https://www.cdta.org/schedules-stop-detail?stop_id=01513,0,America/New_York,1,0
01514,01514,"Union St & Ardsley Rd",,42.80953,-73.91730,0,https://www.cdta.org/schedules-stop-detail?stop_id=01514,0,America/New_York,1,0
01516,01516,"Union St & Wendell Ave",,42.812127,-73.924416,0,https://www.cdta.org/schedules-stop-detail?stop_id=01516,0,America/New_York,1,0
01517,01517,"Union St & Park Ave",,42.812612,-73.925711,0,https://www.cdta.org/schedules-stop-detail?stop_id=01517,0,America/New_York,1,0
01519,01519,"Union St & Union Ave",,42.814513,-73.931142,0,https://www.cdta.org/schedules-stop-detail?stop_id=01519,0,America/New_York,1,0
01534,01534,"Nott Terr & Liberty",,42.814611,-73.933392,0,https://www.cdta.org/schedules-stop-detail?stop_id=01534,0,America/New_York,1,0
01554,01554,"Carman Rd & Whispering Pines Way",,42.73070,-73.93916,0,https://www.cdta.org/schedules-stop-detail?stop_id=01554,0,America/New_York,1,0
01555,01555,"Curry Rd & Guilderland Ave",,42.786653,-73.970615,0,https://www.cdta.org/schedules-stop-detail?stop_id=01555,0,America/New_York,1,0
01557,01557,"1415 Curry Rd",,42.78363,-73.96304,0,https://www.cdta.org/schedules-stop-detail?stop_id=01557,0,America/New_York,1,0
01558,01558,"Curry Rd & Hollywood Ave",,42.78143,-73.95865,0,https://www.cdta.org/schedules-stop-detail?stop_id=01558,0,America/New_York,1,0
01560,01560,"Carman Rd & Marra Ln",,42.76125,-73.94147,0,https://www.cdta.org/schedules-stop-detail?stop_id=01560,0,America/New_York,1,0
01561,01561,"Carman Rd & Lydius St",,42.75494,-73.94373,0,https://www.cdta.org/schedules-stop-detail?stop_id=01561,0,America/New_York,1,0
01562,01562,"Carman Rd & Ronald Pl",,42.75233,-73.94307,0,https://www.cdta.org/schedules-stop-detail?stop_id=01562,0,America/New_York,1,0
01563,01563,"3403 Carman Rd",,42.74866,-73.94209,0,https://www.cdta.org/schedules-stop-detail?stop_id=01563,0,America/New_York,1,0
01564,01564,"Omni Senior Living Community",,42.74179,-73.94261,0,https://www.cdta.org/schedules-stop-detail?stop_id=01564,0,America/New_York,1,0
01565,01565,"Carman Rd & Carman Courts Mobile Park",,42.73914,-73.94162,0,https://www.cdta.org/schedules-stop-detail?stop_id=01565,0,America/New_York,1,0
01571,01571,"Curry Rd & Deforest St",,42.77928,-73.95560,0,https://www.cdta.org/schedules-stop-detail?stop_id=01571,0,America/New_York,1,0
01573,01573,"Curry Rd & Ferguson St",,42.77272,-73.94973,0,https://www.cdta.org/schedules-stop-detail?stop_id=01573,0,America/New_York,1,0
01578,01578,"Carman Rd & Okara Dr",,42.71590,-73.93206,0,https://www.cdta.org/schedules-stop-detail?stop_id=01578,0,America/New_York,1,0
01579,01579,"Carman Rd & Ann Dr",,42.71901,-73.93316,0,https://www.cdta.org/schedules-stop-detail?stop_id=01579,0,America/New_York,1,0
01580,01580,"Carman Rd & Morningside Dr",,42.72066,-73.93400,0,https://www.cdta.org/schedules-stop-detail?stop_id=01580,0,America/New_York,1,0
01581,01581,"3770 Carman Rd (Carman Plaza)",,42.72293,-73.93507,0,https://www.cdta.org/schedules-stop-detail?stop_id=01581,0,America/New_York,1,0
01582,01582,"Carman Rd & Rainbow Dr",,42.72808,-73.93821,0,https://www.cdta.org/schedules-stop-detail?stop_id=01582,0,America/New_York,1,0
01583,01583,"Carman Rd & Whispering Pines",,42.730425,-73.939007,0,https://www.cdta.org/schedules-stop-detail?stop_id=01583,0,America/New_York,1,0
01591,01591,"State St & Chiswell St",,42.77700,-73.90002,0,https://www.cdta.org/schedules-stop-detail?stop_id=01591,0,America/New_York,1,0
01592,01592,"State St & Gebhardt St",,42.77923,-73.90253,0,https://www.cdta.org/schedules-stop-detail?stop_id=01592,0,America/New_York,1,0
01594,01594,"State St & S. Church St",,42.815294,-73.948268,0,https://www.cdta.org/schedules-stop-detail?stop_id=01594,0,America/New_York,1,0
01602,01602,"Nott St & Oneida St",,42.81847,-73.91357,0,https://www.cdta.org/schedules-stop-detail?stop_id=01602,0,America/New_York,1,0
01605,01605,"Nott St & Balltown Rd",,42.81557,-73.89339,0,https://www.cdta.org/schedules-stop-detail?stop_id=01605,0,America/New_York,1,0
01606,01606,"3403 Carman Rd",,42.74844,-73.94203,0,https://www.cdta.org/schedules-stop-detail?stop_id=01606,0,America/New_York,1,0
01607,01607,"Carman Rd & Fuller Station Rd",,42.74525,-73.94232,0,https://www.cdta.org/schedules-stop-detail?stop_id=01607,0,America/New_York,1,0
01608,01608,"3484 Carman Rd (Omni Senior Living)",,42.741864,-73.942684,0,https://www.cdta.org/schedules-stop-detail?stop_id=01608,0,America/New_York,1,0
01609,01609,"Carman Rd & Carman Courts Mobile Park",,42.73899,-73.94146,0,https://www.cdta.org/schedules-stop-detail?stop_id=01609,0,America/New_York,1,0
01610,01610,"Carman Rd & Spawn Rd",,42.73218,-73.93907,0,https://www.cdta.org/schedules-stop-detail?stop_id=01610,0,America/New_York,1,0
01612,01612,"Carman Rd & Sunset Ln",,42.72695,-73.93779,0,https://www.cdta.org/schedules-stop-detail?stop_id=01612,0,America/New_York,1,0
01613,01613,"Carman Rd &  E. Old State Rd",,42.72436,-73.93606,0,https://www.cdta.org/schedules-stop-detail?stop_id=01613,0,America/New_York,1,0
01615,01615,"Carman Rd & Spawn Rd",,42.73225,-73.93913,0,https://www.cdta.org/schedules-stop-detail?stop_id=01615,0,America/New_York,1,0
01616,01616,"Carman Rd & Lone Pine Rd",,42.73592,-73.93986,0,https://www.cdta.org/schedules-stop-detail?stop_id=01616,0,America/New_York,1,0
01617,01617,"Guilderland Ave & Draper Ave",,42.78798,-73.97033,0,https://www.cdta.org/schedules-stop-detail?stop_id=01617,0,America/New_York,1,0
01618,01618,"Guilderland Ave & Laura St",,42.78920,-73.96940,0,https://www.cdta.org/schedules-stop-detail?stop_id=01618,0,America/New_York,1,0
01619,01619,"Guilderland Ave & Thopmson St",,42.793404,-73.965114,0,https://www.cdta.org/schedules-stop-detail?stop_id=01619,0,America/New_York,1,0
01620,01620,"Guilderland Ave & Helderberg Ave",,42.79638,-73.96206,0,https://www.cdta.org/schedules-stop-detail?stop_id=01620,0,America/New_York,1,0
01621,01621,"Guilderland Ave & Westingtonhouse Pl",,42.799292,-73.960405,0,https://www.cdta.org/schedules-stop-detail?stop_id=01621,0,America/New_York,1,0
01625,01625,"3900 Carman Rd (Trustco Bank)",,42.715977,-73.932096,0,https://www.cdta.org/schedules-stop-detail?stop_id=01625,0,America/New_York,1,0
01627,01627,"Broadway & Eleanor St",,42.79528,-73.97161,0,https://www.cdta.org/schedules-stop-detail?stop_id=01627,0,America/New_York,1,0
01628,01628,"Broadway & Cleveland Ave",,42.79515,-73.97173,0,https://www.cdta.org/schedules-stop-detail?stop_id=01628,0,America/New_York,1,0
01634,01634,"Mariaville Rd & Kelly St",,42.792448,-73.9909,0,https://www.cdta.org/schedules-stop-detail?stop_id=01634,0,America/New_York,1,0
01635,01635,"Mariaville Rd & Ford St",,42.79189,-73.98861,0,https://www.cdta.org/schedules-stop-detail?stop_id=01635,0,America/New_York,1,0
01639,01639,"Broadway & Shannon St",,42.79625,-73.96936,0,https://www.cdta.org/schedules-stop-detail?stop_id=01639,0,America/New_York,1,0
01640,01640,"Broadway & Lower Broadway",,42.80314,-73.95489,0,https://www.cdta.org/schedules-stop-detail?stop_id=01640,0,America/New_York,1,0
01642,01642,"1616 Broadway (Sunmark Credit Union)",,42.800543,-73.959324,0,https://www.cdta.org/schedules-stop-detail?stop_id=01642,0,America/New_York,1,0
01645,01645,"Guilderland Ave & Ferndale Ave",,42.797017,-73.961366,0,https://www.cdta.org/schedules-stop-detail?stop_id=01645,0,America/New_York,1,0
01646,01646,"Guilderland Ave & Genesee St",,42.79564,-73.96275,0,https://www.cdta.org/schedules-stop-detail?stop_id=01646,0,America/New_York,1,0
01648,01648,"Guilderland Ave & Vischer Ave",,42.78924,-73.96925,0,https://www.cdta.org/schedules-stop-detail?stop_id=01648,0,America/New_York,1,0
01649,01649,"Guilderland Ave & Irene St",,42.78779,-73.97038,0,https://www.cdta.org/schedules-stop-detail?stop_id=01649,0,America/New_York,1,0
01650,01650,"Curry Rd & Van Dyke Ave",,42.78579,-73.96779,0,https://www.cdta.org/schedules-stop-detail?stop_id=01650,0,America/New_York,1,0
01651,01651,"Carman Rd & Marra Ln",,42.76111,-73.94144,0,https://www.cdta.org/schedules-stop-detail?stop_id=01651,0,America/New_York,1,0
01652,01652,"Carman Rd & Wayto Rd",,42.75981,-73.94255,0,https://www.cdta.org/schedules-stop-detail?stop_id=01652,0,America/New_York,1,0
01653,01653,"Carman Rd & Lydius St",,42.75500,-73.94371,0,https://www.cdta.org/schedules-stop-detail?stop_id=01653,0,America/New_York,1,0
01654,01654,"Carman Rd & Lone Pine Dr",,42.73605,-73.93989,0,https://www.cdta.org/schedules-stop-detail?stop_id=01654,0,America/New_York,1,0
01655,01655,"Rt 20 & Gay Ln",,42.71301,-73.92918,0,https://www.cdta.org/schedules-stop-detail?stop_id=01655,0,America/New_York,1,0
01656,01656,"Rt 20 & Okara Dr",,42.711867,-73.927379,0,https://www.cdta.org/schedules-stop-detail?stop_id=01656,0,America/New_York,1,0
01657,01657,"The Gade Farm",,42.70866,-73.92356,0,https://www.cdta.org/schedules-stop-detail?stop_id=01657,0,America/New_York,1,0
01658,01658,"The Gade Farm",,42.709413,-73.924721,0,https://www.cdta.org/schedules-stop-detail?stop_id=01658,0,America/New_York,1,0
01660,01660,"Broadway & Cramer St",,42.792705,-73.9757,0,https://www.cdta.org/schedules-stop-detail?stop_id=01660,0,America/New_York,1,0
01663,01663,"Nott St & Phoenix Ave",,42.818074,-73.909924,0,https://www.cdta.org/schedules-stop-detail?stop_id=01663,0,America/New_York,1,0
01667,01667,"Broadway & N. Westcott Rd",,42.79004,-73.97755,0,https://www.cdta.org/schedules-stop-detail?stop_id=01667,0,America/New_York,1,0
01677,01677,"Via|Port Mall",,42.808206427,-73.99101687,0,https://www.cdta.org/schedules-stop-detail?stop_id=01677,0,America/New_York,1,0
01680,01680,"Erie Blvd & Green St",,42.81820,-73.93999,0,https://www.cdta.org/schedules-stop-detail?stop_id=01680,0,America/New_York,1,0
01681,01681,"Erie Blvd & Green St",,42.81763,-73.94040,0,https://www.cdta.org/schedules-stop-detail?stop_id=01681,0,America/New_York,1,0
01700,01700,"Mohawk Ave & Sacandaga Rd",,42.827316,-73.966533,0,https://www.cdta.org/schedules-stop-detail?stop_id=01700,0,America/New_York,1,0
01701,01701,"Sacandaga Rd & 3rd St",,42.830078,-73.968249,0,https://www.cdta.org/schedules-stop-detail?stop_id=01701,0,America/New_York,1,0
01702,01702,"Sacandaga Rd & N. Holmes St",,42.831254,-73.968927,0,https://www.cdta.org/schedules-stop-detail?stop_id=01702,0,America/New_York,1,0
01703,01703,"Sacandaga Rd & Vine St",,42.830098,-73.968374,0,https://www.cdta.org/schedules-stop-detail?stop_id=01703,0,America/New_York,1,0
01704,01704,"Sacandaga Rd & Mohawk Ave",,42.827574,-73.966865,0,https://www.cdta.org/schedules-stop-detail?stop_id=01704,0,America/New_York,1,0
01714,01714,"Curry Rd & Van Dyke Ave",,42.785816,-73.968031,0,https://www.cdta.org/schedules-stop-detail?stop_id=01714,0,America/New_York,1,0
01721,01721,"Division/St Lukes Station - State St & Division St",,42.798440,-73.924278,0,https://www.cdta.org/schedules-stop-detail?stop_id=01721,0,America/New_York,1,1
01726,01726,"Rt 50 & James St",,42.826554,-73.961158,0,https://www.cdta.org/schedules-stop-detail?stop_id=01726,0,America/New_York,1,0
01728,01728,"Vley Rd & 5th St",,42.833097,-73.962793,0,https://www.cdta.org/schedules-stop-detail?stop_id=01728,0,America/New_York,1,0
01729,01729,"Rt 50 & Baptist Retirement Health Center",,42.836873,-73.95387,0,https://www.cdta.org/schedules-stop-detail?stop_id=01729,0,America/New_York,1,1
01736,01736,"State St & Western Pkwy",,42.793385,-73.918589,0,https://www.cdta.org/schedules-stop-detail?stop_id=01736,0,America/New_York,1,0
01737,01737,"Rt 50  & 5th St",,42.832875,-73.957117,0,https://www.cdta.org/schedules-stop-detail?stop_id=01737,0,America/New_York,1,0
01739,01739,"5th St & Huston St",,42.83262,-73.96422,0,https://www.cdta.org/schedules-stop-detail?stop_id=01739,0,America/New_York,1,0
01787,01787,"State St & Eagle St",,42.65095,-73.755253,0,https://www.cdta.org/schedules-stop-detail?stop_id=01787,0,America/New_York,1,0
01788,01788,"Washington Ave & Dove St",,42.65556,-73.761333,0,https://www.cdta.org/schedules-stop-detail?stop_id=01788,0,America/New_York,1,0
01789,01789,"Washington Ave & S. Swan St",,42.654334,-73.759225,0,https://www.cdta.org/schedules-stop-detail?stop_id=01789,0,America/New_York,1,1
01790,01790,"S. Swan St & Washington Ave",,42.654066,-73.759071,0,https://www.cdta.org/schedules-stop-detail?stop_id=01790,0,America/New_York,1,1
01796,01796,"Washington Ave & N. Allen St",,42.67078,-73.78770,0,https://www.cdta.org/schedules-stop-detail?stop_id=01796,0,America/New_York,1,0
01806,01806,"Maple Rd & Forest Dr",,42.64661,-73.91292,0,https://www.cdta.org/schedules-stop-detail?stop_id=01806,0,America/New_York,1,0
01807,01807,"Maple Rd & Hilton Dr (Nature Bus)",,42.64426,-73.90659,0,https://www.cdta.org/schedules-stop-detail?stop_id=01807,0,America/New_York,1,0
01808,01808,"New Scotland Rd & Heldervue Ave",,42.62882,-73.88772,0,https://www.cdta.org/schedules-stop-detail?stop_id=01808,0,America/New_York,1,0
01814,01814,"New Scotland Rd & S. Helderberg Pkwy",,42.62718,-73.87531,0,https://www.cdta.org/schedules-stop-detail?stop_id=01814,0,America/New_York,1,0
01820,01820,"1568 New Scotland Rd",,42.629082,-73.865832,0,https://www.cdta.org/schedules-stop-detail?stop_id=01820,0,America/New_York,1,0
01829,01829,"Delaware Ave & Winne Rd",,42.62052,-73.83751,0,https://www.cdta.org/schedules-stop-detail?stop_id=01829,0,America/New_York,1,0
01837,01837,"Washington Ave & N. Lake Ave",,42.66224,-73.77264,0,https://www.cdta.org/schedules-stop-detail?stop_id=01837,0,America/New_York,1,0
01839,01839,"Washington Ave & Partridge St",,42.66619,-73.77942,0,https://www.cdta.org/schedules-stop-detail?stop_id=01839,0,America/New_York,1,0
01841,01841,"Washington Ave & Ontario St",,42.66487,-73.77715,0,https://www.cdta.org/schedules-stop-detail?stop_id=01841,0,America/New_York,1,1
01842,01842,"Washington Ave & Quail St",,42.66367,-73.77504,0,https://www.cdta.org/schedules-stop-detail?stop_id=01842,0,America/New_York,1,1
01843,01843,"Washington Ave & Robin St",,42.66100,-73.77056,0,https://www.cdta.org/schedules-stop-detail?stop_id=01843,0,America/New_York,1,0
01846,01846,"Washington Ave & Manning Blvd",,42.67262,-73.79062,0,https://www.cdta.org/schedules-stop-detail?stop_id=01846,0,America/New_York,1,0
01849,01849,"Washington Ave & Homestead Ave",,42.67386,-73.79277,0,https://www.cdta.org/schedules-stop-detail?stop_id=01849,0,America/New_York,1,0
01884,01884,"608 New Loudon Rd",,42.729532,-73.760827,0,https://www.cdta.org/schedules-stop-detail?stop_id=01884,0,America/New_York,1,0
01886,01886,"New Loudon Rd & Glennon Rd",,42.73248,-73.762368,0,https://www.cdta.org/schedules-stop-detail?stop_id=01886,0,America/New_York,1,0
01887,01887,"663 New Loudon Rd (Burger King)",,42.735538,-73.762143,0,https://www.cdta.org/schedules-stop-detail?stop_id=01887,0,America/New_York,1,0
01888,01888,"660 New Loudon Rd",,42.736367,-73.762295,0,https://www.cdta.org/schedules-stop-detail?stop_id=01888,0,America/New_York,1,1
01889,01889,"727 New Loudon Rd (Northway Toyota)",,42.740502,-73.761898,0,https://www.cdta.org/schedules-stop-detail?stop_id=01889,0,America/New_York,1,0
01892,01892,"New Loudon Rd & 76 Diner",,42.74033,-73.76210,0,https://www.cdta.org/schedules-stop-detail?stop_id=01892,0,America/New_York,1,0
01893,01893,"700 New Loudon Rd (Advanced AutoParts)",,42.738655,-73.762172,0,https://www.cdta.org/schedules-stop-detail?stop_id=01893,0,America/New_York,1,0
01894,01894,"Old Loudon Rd & Marlyn Dr",,42.748562,-73.758465,0,https://www.cdta.org/schedules-stop-detail?stop_id=01894,0,America/New_York,1,0
01895,01895,"Old Loudon Rd & Purtell Ave",,42.747753,-73.758813,0,https://www.cdta.org/schedules-stop-detail?stop_id=01895,0,America/New_York,1,0
01896,01896,"Old Loudon Rd & Market Bistro",,42.752528,-73.755883,0,https://www.cdta.org/schedules-stop-detail?stop_id=01896,0,America/New_York,1,0
01897,01897,"Old Loudon Rd & Market Bistro",,42.752682,-73.75584,0,https://www.cdta.org/schedules-stop-detail?stop_id=01897,0,America/New_York,1,0
01898,01898,"Old Loudon Rd & Jeanne Jugan Ln",,42.756057,-73.754253,0,https://www.cdta.org/schedules-stop-detail?stop_id=01898,0,America/New_York,1,0
01904,01904,"New Loudon Rd & Turner Ln",,42.710652,-73.755388,0,https://www.cdta.org/schedules-stop-detail?stop_id=01904,0,America/New_York,1,0
01905,01905,"New Loudon Rd & Turner Ln",,42.711093,-73.755488,0,https://www.cdta.org/schedules-stop-detail?stop_id=01905,0,America/New_York,1,0
01907,01907,"New Loudon Rd & Siena College",,42.717763,-73.755293,0,https://www.cdta.org/schedules-stop-detail?stop_id=01907,0,America/New_York,1,1
01908,01908,"New Loudon Rd & Siena College / Campus View Dr",,42.718735,-73.755405,0,https://www.cdta.org/schedules-stop-detail?stop_id=01908,0,America/New_York,1,0
01909,01909,"New Loudon Rd & Fidders Ln",,42.720047,-73.755495,0,https://www.cdta.org/schedules-stop-detail?stop_id=01909,0,America/New_York,1,0
01910,01910,"New Loudon Rd & Fiddlers Ln",,42.720065,-73.755598,0,https://www.cdta.org/schedules-stop-detail?stop_id=01910,0,America/New_York,1,0
01954,01954,"Quail St & Clinton Ave",,42.666552,-73.771664,0,https://www.cdta.org/schedules-stop-detail?stop_id=01954,0,America/New_York,1,0
01959,01959,"Washington Ave & Colvin Ave",,42.67657,-73.79748,0,https://www.cdta.org/schedules-stop-detail?stop_id=01959,0,America/New_York,1,0
01965,01965,"Delaware Ave Park & Ride",,42.62924,-73.80972,0,https://www.cdta.org/schedules-stop-detail?stop_id=01965,0,America/New_York,1,0
01970,01970,"Albany Shaker Rd &  Kimberly Sq",,42.70745,-73.77785,0,https://www.cdta.org/schedules-stop-detail?stop_id=01970,0,America/New_York,1,0
01978,01978,"Delaware Ave & Southern Blvd",,42.63961,-73.78578,0,https://www.cdta.org/schedules-stop-detail?stop_id=01978,0,America/New_York,1,0
01979,01979,"Delaware Ave & 2nd Ave",,42.63999,-73.78471,0,https://www.cdta.org/schedules-stop-detail?stop_id=01979,0,America/New_York,1,0
01996,01996,"Delaware Ave & Myrtle Ave",,42.65014,-73.76865,0,https://www.cdta.org/schedules-stop-detail?stop_id=01996,0,America/New_York,1,0
01998,01998,"New Loudon Rd & Homestead Dr",,42.726632,-73.760325,0,https://www.cdta.org/schedules-stop-detail?stop_id=01998,0,America/New_York,1,0
02013,02013,"Madison Station - S Pearl St & Madison Ave",,42.645099663,-73.75520608,0,https://www.cdta.org/schedules-stop-detail?stop_id=02013,0,America/New_York,1,1
02016,02016,"Western Ave & McKown Rd",,42.67995,-73.83434,0,https://www.cdta.org/schedules-stop-detail?stop_id=02016,0,America/New_York,1,1
02017,02017,"Western Ave & Brookwood Ave",,42.67891,-73.83099,0,https://www.cdta.org/schedules-stop-detail?stop_id=02017,0,America/New_York,1,0
02022,02022,"Livingston Ave & Pennsylvania Ave",,42.66450,-73.76009,0,https://www.cdta.org/schedules-stop-detail?stop_id=02022,0,America/New_York,1,0
02038,02038,"N. Allen St & State St",,42.66982,-73.78851,0,https://www.cdta.org/schedules-stop-detail?stop_id=02038,0,America/New_York,1,0
02043,02043,"S. Pearl St & Dunn Memorial Bridge",,42.647135,-73.75421,0,https://www.cdta.org/schedules-stop-detail?stop_id=02043,0,America/New_York,1,1
02045,02045,"Albany Shaker Rd & Wertman Ln",,42.71266,-73.78250,0,https://www.cdta.org/schedules-stop-detail?stop_id=02045,0,America/New_York,1,0
02046,02046,"Albany Shaker Rd & Rustyville Rd",,42.72224,-73.79005,0,https://www.cdta.org/schedules-stop-detail?stop_id=02046,0,America/New_York,1,0
02048,02048,"Albany Shaker Rd & Williams Park Rd",,42.71561,-73.78485,0,https://www.cdta.org/schedules-stop-detail?stop_id=02048,0,America/New_York,1,0
02056,02056,"Second Ave & Hoffman Ave",,42.63903,-73.77720,0,https://www.cdta.org/schedules-stop-detail?stop_id=02056,0,America/New_York,1,0
02057,02057,"Second Ave & S. Bertha St",,42.63916,-73.77876,0,https://www.cdta.org/schedules-stop-detail?stop_id=02057,0,America/New_York,1,0
02058,02058,"Henry Johnson Blvd & Clinton Ave",,42.660753,-73.76175,0,https://www.cdta.org/schedules-stop-detail?stop_id=02058,0,America/New_York,1,0
02060,02060,"Henry Johnson Blvd & Sheridan Ave",,42.659993,-73.762725,0,https://www.cdta.org/schedules-stop-detail?stop_id=02060,0,America/New_York,1,0
02076,02076,"Albany Shaker Rd & Maria Dr",,42.71480,-73.78423,0,https://www.cdta.org/schedules-stop-detail?stop_id=02076,0,America/New_York,1,0
02077,02077,"636 Albany Shaker Rd (Afrim's Sports)",,42.72487,-73.79214,0,https://www.cdta.org/schedules-stop-detail?stop_id=02077,0,America/New_York,1,0
02078,02078,"Van Rensselaer Blvd & River Hill Ave",,42.68346,-73.74188,0,https://www.cdta.org/schedules-stop-detail?stop_id=02078,0,America/New_York,1,0
02083,02083,"Second Ave & Frisbie Ave",,42.639153,-73.773567,0,https://www.cdta.org/schedules-stop-detail?stop_id=02083,0,America/New_York,1,0
02085,02085,"Second Ave & Alden Ave",,42.63931,-73.78096,0,https://www.cdta.org/schedules-stop-detail?stop_id=02085,0,America/New_York,1,0
02089,02089,"600 Northern Blvd (Memorial Hospital)",,42.674428,-73.749107,0,https://www.cdta.org/schedules-stop-detail?stop_id=02089,0,America/New_York,1,1
02090,02090,"Van Rensselaer Blvd & Scott Dr",,42.685378,-73.741365,0,https://www.cdta.org/schedules-stop-detail?stop_id=02090,0,America/New_York,1,0
02091,02091,"Van Rensselaer Blvd & Wolfert Ave",,42.67965,-73.74293,0,https://www.cdta.org/schedules-stop-detail?stop_id=02091,0,America/New_York,1,0
02092,02092,"Van Rensselaer Blvd & Wards Ln",,42.687041,-73.740905,0,https://www.cdta.org/schedules-stop-detail?stop_id=02092,0,America/New_York,1,0
02096,02096,"Washington Ave & Lexington Ave",,42.65948,-73.76855,0,https://www.cdta.org/schedules-stop-detail?stop_id=02096,0,America/New_York,1,0
02099,02099,"Henry Johnson Blvd & Livingston Ave",,42.663428,-73.758843,0,https://www.cdta.org/schedules-stop-detail?stop_id=02099,0,America/New_York,1,0
02103,02103,"Cherry Ave & Kimberly Pl",,42.61828,-73.85360,0,https://www.cdta.org/schedules-stop-detail?stop_id=02103,0,America/New_York,1,0
02107,02107,"Washington Ave & Partridge St",,42.66621,-73.77980,0,https://www.cdta.org/schedules-stop-detail?stop_id=02107,0,America/New_York,1,0
02109,02109,"Washington Ave & N. Lake Ave",,42.66231,-73.77303,0,https://www.cdta.org/schedules-stop-detail?stop_id=02109,0,America/New_York,1,0
02112,02112,"Western Ave & W. Lawrence St",,42.66597,-73.78992,0,https://www.cdta.org/schedules-stop-detail?stop_id=02112,0,America/New_York,1,0
02149,02149,"Delaware Ave & Becker Terr",,42.62324,-73.83022,0,https://www.cdta.org/schedules-stop-detail?stop_id=02149,0,America/New_York,1,0
02153,02153,"New Scotland Rd & Southwood Dr",,42.62770,-73.87193,0,https://www.cdta.org/schedules-stop-detail?stop_id=02153,0,America/New_York,1,0
02160,02160,"Henry Johnson Blvd & 2nd St",,42.662169,-73.760248,0,https://www.cdta.org/schedules-stop-detail?stop_id=02160,0,America/New_York,1,0
02162,02162,"New Scotland Ave & Hurst Ave",,42.65756,-73.81554,0,https://www.cdta.org/schedules-stop-detail?stop_id=02162,0,America/New_York,1,0
02168,02168,"Clinton Square Station - N. Pearl St & Clinton Ave",,42.65383,-73.750201,0,https://www.cdta.org/schedules-stop-detail?stop_id=02168,0,America/New_York,1,1
02171,02171,"Livingston Ave & Thorton St",,42.66549,-73.76178,0,https://www.cdta.org/schedules-stop-detail?stop_id=02171,0,America/New_York,1,0
02178,02178,"Livingston Ave & Henry Johnson Blvd",,42.663792,-73.758846,0,https://www.cdta.org/schedules-stop-detail?stop_id=02178,0,America/New_York,1,1
02180,02180,"Washington Ave & Homestead Ave",,42.67399,-73.79326,0,https://www.cdta.org/schedules-stop-detail?stop_id=02180,0,America/New_York,1,0
02182,02182,"Washington Ave & Hawthorne St",,42.67547,-73.79581,0,https://www.cdta.org/schedules-stop-detail?stop_id=02182,0,America/New_York,1,0
02190,02190,"Maple Rd & Scotch Pine Dr",,42.64795,-73.91721,0,https://www.cdta.org/schedules-stop-detail?stop_id=02190,0,America/New_York,1,0
02191,02191,"Maple Ave & Voorheesville Ave",,42.64994,-73.92993,0,https://www.cdta.org/schedules-stop-detail?stop_id=02191,0,America/New_York,1,0
02192,02192,"Maple Rd & Joslin Ave",,42.649594,-73.923787,0,https://www.cdta.org/schedules-stop-detail?stop_id=02192,0,America/New_York,1,0
02193,02193,"Maple Rd & Rt 155",,42.648941,-73.920048,0,https://www.cdta.org/schedules-stop-detail?stop_id=02193,0,America/New_York,1,0
